movieId,user_weighted_rating,title,genres,year,rtAllCriticsRating,rtAllCriticsNumReviews
3677,3.8144845335375517,Baraka (1992),Documentary,1992,3.4,42
1095,3.807905917308475,Glengarry Glen Ross (1992),Drama,1992,4.25,41
1089,4.072368935314123,Reservoir Dogs (1992),Crime|Mystery|Thriller,1992,4.45,45
3246,3.731298934965439,Malcolm X (1992),Drama,1992,3.7,51
1342,2.973370281093389,Candyman (1992),Horror|Thriller,1992,3.15,37
1266,3.9591563712417477,Unforgiven (1992),Drama|Western,1992,4.25,56
3249,3.092882560680314,"Hand That Rocks the Cradle, The (1992)",Drama|Thriller,1992,2.8,32
2268,3.7906944176095,"Few Good Men, A (1992)",Crime|Drama|Thriller,1992,3.4,42
3450,3.321139946626618,Grumpy Old Men (1993),Comedy,1993,2.95,36
2269,2.8364883772228646,Indecent Proposal (1993),Drama|Romance,1993,2.35,35
565,3.1635214785702193,Cronos (1993),Drama|Horror,1993,3.65,35
307,3.933263655945213,Three Colors: Blue (Trois couleurs: Bleu) (1993),Drama,1993,4.2,32
3020,3.5416263019320198,Falling Down (1993),Action|Drama,1993,3.3,44
2803,3.2917579241235067,"Pelican Brief, The (1993)",Crime|Drama|Mystery|Romance|Thriller,1993,2.75,47
4846,3.557673399815866,Iron Monkey (Siu nin Wong Fei-hung ji: Tit Ma Lau) (1993),Action|Comedy,1993,3.65,90
521,3.2905400354051584,Romeo Is Bleeding (1993),Crime|Thriller,1993,2.25,34
442,3.0459988299602725,Demolition Man (1993),Action|Adventure|Sci-Fi,1993,2.8,32
475,3.8839716158888495,In the Name of the Father (1993),Drama,1993,3.8,39
1215,3.7024905540182624,Army of Darkness (1993),Action|Adventure|Comedy|Fantasy|Horror,1993,3.45,37
515,3.8704506760203254,"Remains of the Day, The (1993)",Drama|Romance,1993,4.2,38
497,3.8683294817903255,Much Ado About Nothing (1993),Comedy|Romance,1993,3.55,41
410,2.9957683855561696,Addams Family Values (1993),Children|Comedy|Fantasy,1993,3.15,35
431,3.6653186528755928,Carlito's Way (1993),Crime|Drama,1993,3.4,33
3254,2.944343649068454,Wayne's World 2 (1993),Comedy,1993,2.9,42
517,3.133696201281735,Rising Sun (1993),Action|Drama|Mystery,1993,2.55,35
434,3.058828616158131,Cliffhanger (1993),Action|Adventure|Thriller,1993,3.15,33
337,3.7388934222873,What's Eating Gilbert Grape (1993),Drama,1993,3.65,42
480,3.6603271609244015,Jurassic Park (1993),Action|Adventure|Sci-Fi|Thriller,1993,3.6,38
553,3.6794788270462315,Tombstone (1993),Action|Drama|Western,1993,3.2,39
529,3.8194289202814224,Searching for Bobby Fischer (1993),Drama,1993,4.05,33
555,3.787080705867772,True Romance (1993),Crime|Thriller,1993,3.75,44
441,3.6529115401362446,Dazed and Confused (1993),Comedy,1993,3.95,41
446,3.804350892535948,Farewell My Concubine (Ba wang bie ji) (1993),Drama|Romance,1993,3.7,33
508,3.797943868881027,Philadelphia (1993),Drama,1993,3.25,43
1678,3.6514714704830533,"Joy Luck Club, The (1993)",Drama|Romance,1993,3.45,31
440,3.592089710312818,Dave (1993),Comedy|Romance,1993,3.7,37
1265,3.8563333946708127,Groundhog Day (1993),Comedy|Fantasy|Romance,1993,3.95,52
493,3.5563467480502147,Menace II Society (1993),Action|Crime|Drama,1993,3.7,34
509,3.6741006372417377,"Piano, The (1993)",Drama|Romance,1993,4.0,45
4808,3.1067095542857084,"Vanishing, The (1993)",Mystery|Thriller,1993,2.4,33
454,3.4884722591570068,"Firm, The (1993)",Drama|Thriller,1993,3.1,50
551,3.7176019798687636,"Nightmare Before Christmas, The (1993)",Animation|Children|Fantasy|Musical,1993,4.1,70
474,3.717009722541521,In the Line of Fire (1993),Action|Thriller,1993,3.8,41
535,3.7248354172256177,Short Cuts (1993),Drama,1993,3.9,51
6436,3.4134185264080275,This Boy's Life (1993),Drama,1993,3.15,34
457,3.977178969969906,"Fugitive, The (1993)",Thriller,1993,3.8,52
477,3.5079658313593267,What's Love Got to Do with It? (1993),Drama|Musical,1993,3.75,33
500,3.382640719794304,Mrs. Doubtfire (1993),Comedy|Drama,1993,2.85,42
485,2.791333380341184,Last Action Hero (1993),Action|Adventure|Comedy|Fantasy,1993,2.45,37
539,3.5118443949859355,Sleepless in Seattle (1993),Comedy|Drama|Romance,1993,3.25,43
524,3.5132349317420477,Rudy (1993),Drama,1993,3.4,34
346,3.3383057059931556,Backbeat (1993),Drama|Musical,1993,3.1,34
556,3.7307155294141072,"War Room, The (1993)",Documentary,1993,4.5,58
527,4.298534240516337,Schindler's List (1993),Drama|War,1993,4.4,59
426,3.116046144484229,Body Snatchers (1993),Horror|Sci-Fi|Thriller,1993,4.45,36
366,2.9845268526415762,"Wes Craven's New Nightmare (Nightmare on Elm Street Part 7: Freddy's Finale, A) (1994)",Drama|Horror|Mystery|Thriller,1994,3.3,31
364,3.770912359653158,"Lion King, The (1994)",Adventure|Animation|Children|Drama|Musical|IMAX,1994,4.0,61
471,3.641621345603573,"Hudsucker Proxy, The (1994)",Comedy,1994,3.1,38
357,3.6419234722884797,Four Weddings and a Funeral (1994),Comedy|Romance,1994,3.75,49
3972,3.6423679614227655,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,1994,3.5,74
417,3.4658247816529464,Barcelona (1994),Comedy|Romance,1994,3.45,188
368,3.4028356676382443,Maverick (1994),Adventure|Comedy|Western,1994,3.0,37
247,3.797225277479874,Heavenly Creatures (1994),Crime|Drama,1994,4.15,41
235,3.6479756483871886,Ed Wood (1994),Comedy|Drama,1994,3.95,57
514,3.428218489685939,"Ref, The (1994)",Comedy,1994,3.3,41
282,3.4087241463156737,Nell (1994),Drama,1994,2.5,31
350,3.4571787176307387,"Client, The (1994)",Drama|Mystery|Thriller,1994,3.05,35
349,3.651544677432172,Clear and Present Danger (1994),Action|Crime|Drama|Thriller,1994,3.4,37
344,2.984289624414162,Ace Ventura: Pet Detective (1994),Comedy,1994,2.3,37
355,2.467008333658669,"Flintstones, The (1994)",Children|Comedy|Fantasy,1994,1.85,40
334,3.6588400351089105,Vanya on 42nd Street (1994),Drama,1994,3.8,32
314,3.77164792280771,"Secret of Roan Inish, The (1994)",Children|Drama|Fantasy|Mystery,1994,3.9,40
296,4.166555080298817,Pulp Fiction (1994),Comedy|Crime|Drama|Thriller,1994,4.45,50
367,3.1741228068760137,"Mask, The (1994)",Action|Comedy|Crime|Fantasy,1994,3.2,44
277,3.4083091281185527,Miracle on 34th Street (1994),Drama,1994,4.0,31
300,3.654049570876397,Quiz Show (1994),Drama,1994,4.05,50
329,3.32597754962321,Star Trek: Generations (1994),Adventure|Drama|Sci-Fi,1994,2.75,44
306,4.027876676349697,Three Colors: Red (Trois couleurs: Rouge) (1994),Drama,1994,4.25,40
162,3.94243263973254,Crumb (1994),Documentary,1994,4.15,39
361,3.3194247214751234,It Could Happen to You (1994),Comedy|Drama|Romance,1994,3.1,34
232,3.9677593977538117,Eat Drink Man Woman (Yin shi nan nu) (1994),Comedy|Drama|Romance,1994,3.7,31
5893,3.553105369897314,"Last Seduction, The (1994)",Crime|Drama|Thriller,1994,3.9,48
348,3.6674982425700224,Bullets Over Broadway (1994),Comedy,1994,3.95,54
290,3.9003963001019044,Once Were Warriors (1994),Crime|Drama,1994,3.85,31
353,3.5024142384317933,"Crow, The (1994)",Action|Crime|Fantasy|Thriller,1994,3.5,40
459,2.884029940775328,"Getaway, The (1994)",Action|Adventure|Crime|Drama|Romance|Thriller,1994,2.9,124
225,3.2824114872407577,Disclosure (1994),Drama|Thriller,1994,2.85,40
379,2.757889446409188,Timecop (1994),Action|Sci-Fi|Thriller,1994,2.65,38
316,3.3508034302939054,Stargate (1994),Action|Adventure|Sci-Fi,1994,2.6,37
293,4.033135644581161,Léon: The Professional (a.k.a. The Professional) (Léon) (1994),Action|Crime|Drama|Thriller,1994,3.4,39
342,3.494511894590882,Muriel's Wedding (1994),Comedy,1994,3.55,32
253,3.4901703005224047,Interview with the Vampire: The Vampire Chronicles (1994),Drama|Horror,1994,2.9,45
223,3.8543335397835445,Clerks (1994),Comedy,1994,3.7,48
229,3.4894467196252905,Death and the Maiden (1994),Drama|Thriller,1994,3.5,48
377,3.4889234937725937,Speed (1994),Action|Romance|Thriller,1994,3.8,41
308,3.8444620802579985,Three Colors: White (Trzy kolory: Bialy) (1994),Comedy|Drama,1994,3.75,31
380,3.4870496345555977,True Lies (1994),Action|Adventure|Comedy|Romance|Thriller,1994,3.2,45
371,3.245605650335103,"Paper, The (1994)",Comedy|Drama,1994,3.35,31
372,3.245076380148396,Reality Bites (1994),Comedy|Drama|Romance,1994,3.0,42
413,2.823633610153346,Airheads (1994),Comedy,1994,2.1,31
370,2.9615269964814614,Naked Gun 33 1/3: The Final Insult (1994),Action|Comedy,1994,2.8,32
356,4.022282217348554,Forrest Gump (1994),Comedy|Drama|Romance|War,1994,3.45,53
246,4.001289790986356,Hoop Dreams (1994),Documentary,1994,4.25,44
231,2.955243209914465,Dumb & Dumber (Dumb and Dumber) (1994),Adventure|Comedy,1994,2.9,45
318,4.436704975966286,"Shawshank Redemption, The (1994)",Crime|Drama,1994,4.0,57
354,3.1506044876585206,Cobb (1994),Drama,1994,3.1,32
382,3.0438587590915445,Wolf (1994),Drama|Horror|Romance|Thriller,1994,2.95,48
273,3.1349192320876895,Mary Shelley's Frankenstein (Frankenstein) (1994),Drama|Horror|Sci-Fi,1994,4.25,38
272,3.7148010984425817,"Madness of King George, The (1994)",Comedy|Drama,1994,3.9,42
532,3.063017933683186,Serial Mom (1994),Comedy|Crime|Horror,1994,2.9,44
319,3.742070311857142,Shallow Grave (1994),Comedy|Drama|Thriller,1994,3.2,42
22,3.310471806200887,Copycat (1995),Crime|Drama|Horror|Mystery|Thriller,1995,3.3,32
132,2.8418223389488566,Jade (1995),Thriller,1995,2.6,122
105,3.3167588927927714,"Bridges of Madison County, The (1995)",Drama|Romance,1995,3.6,40
55,3.2036831098421477,Georgia (1995),Drama,1995,1.9,116
147,3.534235598757655,"Basketball Diaries, The (1995)",Drama,1995,2.45,35
327,2.827666796587394,Tank Girl (1995),Action|Comedy|Sci-Fi,1995,2.45,33
152,3.116941785458602,"Addiction, The (1995)",Drama|Horror,1995,1.55,149
151,3.5235666357931423,Rob Roy (1995),Action|Drama|Romance|War,1995,3.15,42
17,3.948840175512016,Sense and Sensibility (1995),Drama|Romance,1995,3.95,49
52,3.5203767815746283,Mighty Aphrodite (1995),Comedy|Drama|Romance,1995,3.35,33
153,2.8983007161285954,Batman Forever (1995),Action|Adventure|Comedy|Crime,1995,2.6,54
36,3.9237223705975346,Dead Man Walking (1995),Crime|Drama,1995,4.1,53
191,2.781700552247158,"Scarlet Letter, The (1995)",Drama|Romance,1995,1.5,33
714,3.8034147609831495,Dead Man (1995),Drama|Mystery|Western,1995,3.4,33
187,3.341025637604193,Party Girl (1995),Comedy,1995,3.15,31
562,3.736688068547536,Welcome to the Dollhouse (1995),Comedy|Drama,1995,3.95,46
222,3.505967840918808,Circle of Friends (1995),Drama|Romance,1995,3.25,35
209,2.9551003976408436,White Man's Burden (1995),Drama,1995,2.25,32
185,3.110880643166767,"Net, The (1995)",Action|Crime|Thriller,1995,2.55,33
18,3.3525512879296597,Four Rooms (1995),Comedy,1995,1.75,42
388,3.3540437631425792,Boys Life (1995),Drama,1995,3.15,34
7,3.3578188838171648,Sabrina (1995),Comedy|Romance,1995,3.7,31
333,3.3390856739716326,Tommy Boy (1995),Comedy,1995,2.6,38
15,2.7822873885814814,Cutthroat Island (1995),Action|Adventure|Romance,1995,2.2,31
196,2.8602845409868953,Species (1995),Horror|Sci-Fi,1995,2.45,31
339,3.4926035251354834,While You Were Sleeping (1995),Comedy|Romance,1995,3.25,41
31,3.244448917469839,Dangerous Minds (1995),Drama,1995,2.35,37
145,3.246060119844717,Bad Boys (1995),Action|Comedy|Crime|Drama|Thriller,1995,2.4,41
48,2.9530193411385537,Pocahontas (1995),Animation|Children|Drama|Musical|Romance,1995,3.0,49
274,2.949196903666181,Man of the House (1995),Comedy,1995,1.65,60
216,3.253188901852863,Billy Madison (1995),Comedy,1995,2.4,35
158,2.9396647615285985,Casper (1995),Adventure|Children,1995,2.35,34
764,3.2591288184085734,Heavy (1995),Drama|Romance,1995,4.3,53
150,3.8609814196214107,Apollo 13 (1995),Adventure|Drama|IMAX,1995,4.0,51
358,3.2284889993014247,Higher Learning (1995),Drama,1995,2.65,34
163,3.4348626944917924,Desperado (1995),Action|Romance|Western,1995,3.15,38
218,3.2765585499289913,Boys on the Side (1995),Comedy|Drama,1995,3.0,32
208,2.8570680811693316,Waterworld (1995),Action|Adventure|Sci-Fi,1995,2.55,48
21,3.57257881032917,Get Shorty (1995),Comedy|Crime|Thriller,1995,3.85,49
180,3.5617528084340284,Mallrats (1995),Comedy|Romance,1995,2.7,40
6,3.820550022339557,Heat (1995),Action|Crime|Thriller,1995,3.85,58
230,3.561742034309205,Dolores Claiborne (1995),Drama|Thriller,1995,3.4,33
237,3.2179427903875832,Forget Paris (1995),Comedy|Romance,1995,2.7,33
42,3.0682844607559323,Dead Presidents (1995),Action|Crime|Drama,1995,2.85,31
57,3.2919700561629304,Home for the Holidays (1995),Drama,1995,3.0,44
29,3.9068292677453273,"City of Lost Children, The (Cité des enfants perdus, La) (1995)",Adventure|Drama|Fantasy|Mystery|Sci-Fi,1995,3.5,33
34,3.6353106394462786,Babe (1995),Children|Drama,1995,4.1,54
73,3.709290881349595,"Misérables, Les (1995)",Drama|War,1995,3.45,41
26,3.552718892492427,Othello (1995),Drama,1995,3.15,38
1,3.9133897797601924,Toy Story (1995),Adventure|Animation|Children|Comedy|Fantasy,1995,4.5,73
741,3.8910591646939845,Ghost in the Shell (Kôkaku kidôtai) (1995),Animation|Sci-Fi,1995,3.7,31
11,3.6533919191438677,"American President, The (1995)",Comedy|Drama|Romance,1995,3.5,49
322,3.6163511173444784,Swimming with Sharks (1995),Comedy|Drama,1995,3.15,33
160,2.62182993825172,Congo (1995),Action|Adventure|Mystery|Sci-Fi,1995,1.8,42
215,3.7785738705647827,Before Sunrise (1995),Drama|Romance,1995,4.1,34
168,3.086625873733539,First Knight (1995),Action|Drama|Romance,1995,2.6,42
173,2.557484024724898,Judge Dredd (1995),Action|Crime|Sci-Fi,1995,1.8,47
43,3.4135321084740666,Restoration (1995),Drama,1995,3.15,31
110,4.034155779451674,Braveheart (1995),Action|Drama|War,1995,3.5,48
12,2.678849250877526,Dracula: Dead and Loving It (1995),Comedy|Horror,1995,1.5,35
175,3.47228824656911,Kids (1995),Drama,1995,2.5,52
47,4.042974696451641,Seven (a.k.a. Se7en) (1995),Mystery|Thriller,1995,4.6,49
16,3.7691740245368757,Casino (1995),Crime|Drama,1995,3.6,58
72,3.395722540498758,Kicking and Screaming (1995),Comedy|Drama,1995,2.55,137
14,3.4091689658176714,Nixon (1995),Drama,1995,3.35,56
292,3.4091116426778902,Outbreak (1995),Action|Drama|Sci-Fi|Thriller,1995,2.8,41
23,3.1466526305395477,Assassins (1995),Action|Crime|Thriller,1995,2.15,106
41,3.782829060524735,Richard III (1995),Drama|War,1995,4.05,43
112,3.4012994346297702,Rumble in the Bronx (Hont faan kui) (1995),Action|Adventure|Comedy|Crime,1995,3.2,52
384,3.0378442132673884,Bad Company (1995),Action|Crime|Drama,1995,1.95,134
161,3.7315401191587716,Crimson Tide (1995),Drama|Thriller|War,1995,3.7,44
198,3.402374779120901,Strange Days (1995),Action|Crime|Drama|Mystery|Sci-Fi|Thriller,1995,3.0,38
259,3.0871794852014625,Kiss of Death (1995),Crime|Drama|Thriller,1995,3.2,36
9,3.019304931628442,Sudden Death (1995),Action,1995,2.6,32
303,3.046420415723687,"Quick and the Dead, The (1995)",Action|Thriller|Western,1995,2.95,39
585,2.6852149216746155,"Brady Bunch Movie, The (1995)",Comedy,1995,2.85,38
25,3.6768965671365734,Leaving Las Vegas (1995),Drama|Romance,1995,3.85,45
45,3.371048446418197,To Die For (1995),Comedy|Drama|Thriller,1995,3.4,197
193,2.2905072821525425,Showgirls (1995),Drama,1995,1.45,41
728,3.7319159443913104,Cold Comfort Farm (1995),Comedy,1995,3.75,31
50,4.32172988664722,"Usual Suspects, The (1995)",Crime|Mystery|Thriller,1995,3.75,47
10,3.424999152518653,GoldenEye (1995),Action|Adventure|Thriller,1995,3.4,41
144,3.442777221790779,"Brothers McMullen, The (1995)",Comedy,1995,3.55,34
164,3.4301114478344172,Devil in a Blue Dress (1995),Crime|Film-Noir|Mystery|Thriller,1995,3.65,50
165,3.4838588848740666,Die Hard: With a Vengeance (1995),Action|Crime|Thriller,1995,2.85,42
159,3.3674459159326062,Clockers (1995),Crime|Drama|Mystery,1995,3.25,46
280,3.67284082709901,Murder in the First (1995),Drama|Thriller,1995,2.75,34
3,3.150366452214798,Grumpier Old Men (1995),Comedy|Romance,1995,2.95,36
70,3.2719951555451745,From Dusk Till Dawn (1996),Action|Comedy|Horror|Thriller,1996,3.0,43
788,2.8891963311603117,"Nutty Professor, The (1996)",Comedy|Fantasy|Romance|Sci-Fi,1996,3.0,51
1409,3.065727915522138,Michael (1996),Comedy|Drama|Fantasy|Romance,1996,3.8,192
1042,3.4320947088549736,That Thing You Do! (1996),Comedy|Drama,1996,3.55,50
1034,3.4378621353960295,Freeway (1996),Comedy|Crime|Drama|Thriller,1996,3.2,35
1393,3.610876900611896,Jerry Maguire (1996),Drama|Romance,1996,3.7,57
1483,3.068322188813388,Crash (1996),Drama|Thriller,1996,3.55,197
1061,3.6086688306345076,Sleepers (1996),Thriller,1996,3.35,48
104,3.409372793649897,Happy Gilmore (1996),Comedy,1996,2.75,50
2952,3.5990363535097902,Sydney (Hard Eight) (1996),Crime|Drama|Thriller,1996,3.45,32
830,3.093380380389958,"First Wives Club, The (1996)",Comedy,1996,2.7,32
704,2.8962784566825093,"Quest, The (1996)",Action|Adventure,1996,3.6,111
140,3.279400680973058,Up Close and Personal (1996),Drama|Romance,1996,2.55,31
785,3.278463453233403,Kingpin (1996),Comedy,1996,2.9,35
1449,3.880068142335891,Waiting for Guffman (1996),Comedy,1996,3.85,53
804,3.093055553751042,She's the One (1996),Comedy|Romance,1996,2.9,48
1537,3.860397622272132,Shall We Dance? (Shall We Dansu?) (1996),Comedy|Drama|Romance,1996,3.95,33
92,2.9038886889271676,Mary Reilly (1996),Drama|Horror|Thriller,1996,2.2,41
762,2.4458009171217685,Striptease (1996),Comedy|Crime,1996,1.7,34
836,2.92874999907889,Chain Reaction (1996),Action|Adventure|Thriller,1996,2.05,31
1407,3.2763988649159685,Scream (1996),Comedy|Horror|Mystery|Thriller,1996,3.5,53
999,3.267600218303913,2 Days in the Valley (1996),Crime|Film-Noir,1996,3.05,52
886,3.092493046831719,Bulletproof (1996),Action|Comedy|Crime,1996,2.15,130
880,2.5332094586254814,"Island of Dr. Moreau, The (1996)",Sci-Fi|Thriller,1996,2.15,31
991,3.4863666650209506,Michael Collins (1996),Drama,1996,3.4,44
608,4.10117426654169,Fargo (1996),Comedy|Crime|Drama|Thriller,1996,4.2,66
818,2.701703016152629,"Very Brady Sequel, A (1996)",Comedy,1996,2.8,32
1041,3.9825469379694454,Secrets & Lies (1996),Drama,1996,4.3,34
1358,3.9838434517283963,Sling Blade (1996),Drama,1996,4.15,49
1363,3.1062385298453443,"Preacher's Wife, The (1996)",Drama,1996,2.9,38
849,2.756286652013001,Escape from L.A. (1996),Action|Adventure|Sci-Fi|Thriller,1996,2.8,45
778,3.9930092571324196,Trainspotting (1996),Comedy|Crime|Drama,1996,4.1,55
494,3.3524507482319033,Executive Decision (1996),Action|Adventure|Thriller,1996,3.0,37
1049,3.3805921637593155,"Ghost and the Darkness, The (1996)",Action|Adventure,1996,2.75,45
94,3.483465782574581,Beautiful Girls (1996),Comedy|Drama|Romance,1996,3.5,46
88,3.1100111847619036,Black Sheep (1996),Comedy,1996,3.2,87
780,3.368461344221899,Independence Day (a.k.a. ID4) (1996),Action|Adventure|Sci-Fi|Thriller,1996,3.1,54
673,2.7335701252820246,Space Jam (1996),Adventure|Animation|Children|Comedy|Fantasy|Sci-Fi,1996,2.55,44
101,3.7182367642898813,Bottle Rocket (1996),Adventure|Comedy|Crime|Romance,1996,3.3,42
784,2.717225619669524,"Cable Guy, The (1996)",Comedy|Thriller,1996,2.7,54
1414,3.3652700163234868,Mother (1996),Comedy,1996,3.5,88
781,3.366599676472207,Stealing Beauty (1996),Drama,1996,2.95,47
1054,3.3537743152240083,Get on the Bus (1996),Drama,1996,3.75,38
869,3.1129213436918075,Kansas City (1996),Crime|Drama|Musical|Thriller,1996,2.95,33
802,3.4768080370475385,Phenomenon (1996),Drama|Romance,1996,2.95,32
839,2.776895627801706,"Crow: City of Angels, The (1996)",Action|Thriller,1996,1.7,33
885,2.8716681333299654,Bogus (1996),Children|Drama|Fantasy,1996,3.0,33
637,2.8618820529427516,Sgt. Bilko (1996),Comedy,1996,2.2,36
1057,3.4016806709723872,Everyone Says I Love You (1996),Comedy|Musical|Romance,1996,3.65,41
1120,3.548918975132541,"People vs. Larry Flynt, The (1996)",Comedy|Drama,1996,3.85,53
661,3.3064504096814735,James and the Giant Peach (1996),Adventure|Animation|Children|Fantasy|Musical,1996,3.5,55
986,3.465731705811845,Fly Away Home (1996),Adventure|Children,1996,3.55,32
708,3.396409312634832,"Truth About Cats & Dogs, The (1996)",Comedy|Romance,1996,3.35,36
1411,3.743831168067849,Hamlet (1996),Crime|Drama|Romance,1996,4.1,54
994,3.936385582869952,Big Night (1996),Comedy|Drama,1996,4.0,52
1359,2.6404491534349863,Jingle All the Way (1996),Children|Comedy,1996,2.0,38
833,2.8316554203751174,High School High (1996),Comedy,1996,2.95,127
1147,4.03743214422064,When We Were Kings (1996),Documentary,1996,4.2,42
647,3.5246157506330094,Courage Under Fire (1996),Action|Crime|Drama|War,1996,3.65,52
648,3.3852047730369907,Mission: Impossible (1996),Action|Adventure|Mystery|Thriller,1996,3.3,217
663,3.331617453635446,Kids in the Hall: Brain Candy (1996),Comedy,1996,2.35,33
628,3.731733652846247,Primal Fear (1996),Crime|Drama|Mystery|Thriller,1996,3.35,41
1367,3.0814447742608584,101 Dalmatians (1996),Adventure|Children|Comedy,1996,4.0,37
990,2.8748048226138048,Maximum Risk (1996),Action|Adventure|Thriller,1996,2.15,31
1399,3.344631899316386,Marvin's Room (1996),Drama,1996,3.35,47
125,3.678222995286921,Flirting With Disaster (1996),Comedy,1996,3.7,42
866,3.6879791968889823,Bound (1996),Crime|Drama|Romance|Thriller,1996,3.85,34
719,2.9792503668621815,Multiplicity (1996),Comedy,1996,2.7,43
736,3.1952922963353014,Twister (1996),Action|Adventure|Romance|Thriller,1996,3.0,49
695,3.1655044473760015,True Crime (1996),Mystery|Thriller,1996,3.0,38
1003,3.1381087447105673,Extreme Measures (1996),Drama|Thriller,1996,3.0,31
1356,3.651462873035858,Star Trek: First Contact (1996),Action|Adventure|Sci-Fi|Thriller,1996,3.7,52
733,3.6709603489486975,"Rock, The (1996)",Action|Adventure|Thriller,1996,3.25,47
1354,3.759282551843199,Breaking the Waves (1996),Drama|Mystery,1996,4.0,42
1183,3.6180101070791437,"English Patient, The (1996)",Drama|Romance|War,1996,3.85,58
808,3.190227268987008,Alaska (1996),Adventure|Children,1996,2.45,78
671,3.6373123444195965,Mystery Science Theater 3000: The Movie (1996),Comedy|Sci-Fi,1996,3.2,37
1416,3.16188145641886,Evita (1996),Drama|Musical,1996,3.25,31
1167,3.0063096075296043,Dear God (1996),Comedy,1996,1.8,33
1390,3.2289684385599866,My Fellow Americans (1996),Comedy,1996,2.6,38
639,2.9863995112707045,Girl 6 (1996),Comedy|Drama,1996,2.3,32
1391,2.967969542868745,Mars Attacks! (1996),Action|Comedy|Sci-Fi,1996,2.9,56
1050,3.6265534175515652,Looking for Richard (1996),Documentary|Drama,1996,3.55,45
656,2.9632508804846003,Eddie (1996),Comedy,1996,3.7,33
786,3.1477667565411993,Eraser (1996),Action|Drama|Thriller,1996,2.45,44
1060,3.8232746950573024,Swingers (1996),Comedy|Drama,1996,3.85,51
1357,3.8301650468293165,Shine (1996),Drama|Romance,1996,4.0,31
852,3.185806100757025,Tin Cup (1996),Comedy|Drama|Romance,1996,3.25,48
135,3.007950036012175,Down Periscope (1996),Comedy,1996,1.9,31
1405,2.9761240807460925,Beavis and Butt-Head Do America (1996),Adventure|Animation|Comedy|Crime,1996,3.1,51
805,3.679423834131882,"Time to Kill, A (1996)",Drama|Thriller,1996,3.05,50
1834,3.807528379817337,"Spanish Prisoner, The (1997)",Crime|Drama|Mystery|Thriller,1997,3.7,59
1597,3.3117842013499215,Conspiracy Theory (1997),Drama|Mystery|Romance|Thriller,1997,3.1,41
2693,3.541548384973269,Trekkies (1997),Documentary,1997,3.65,41
1566,3.3027878340084813,Hercules (1997),Adventure|Animation|Children|Comedy|Musical,1997,3.5,49
1608,3.3008112342397466,Air Force One (1997),Action|Thriller,1997,3.5,50
1701,3.4064361987248035,Deconstructing Harry (1997),Comedy|Drama,1997,3.6,33
1645,3.4643000497627403,"Devil's Advocate, The (1997)",Drama|Mystery|Thriller,1997,3.1,43
1459,3.3127250296085946,Absolute Power (1997),Mystery|Thriller,1997,2.75,41
1693,3.542849001911273,Amistad (1997),Drama|Mystery,1997,3.45,57
2801,3.294974127910459,Oscar and Lucinda (a.k.a. Oscar & Lucinda) (1997),Drama|Romance,1997,3.3,31
1827,3.5697109034578514,"Big One, The (1997)",Comedy|Documentary,1997,3.95,52
2325,3.0992616497751966,Orgazmo (1997),Comedy,1997,2.55,32
2618,3.6319136493948956,"Castle, The (1997)",Comedy,1997,3.45,33
1527,3.7041583805064935,"Fifth Element, The (1997)",Action|Adventure|Comedy|Sci-Fi,1997,3.15,53
2324,4.14789343884342,Life Is Beautiful (La Vita è bella) (1997),Comedy|Drama|Romance|War,1997,3.75,84
2232,3.5580576623767604,Cube (1997),Horror|Mystery|Sci-Fi|Thriller,1997,3.05,33
1580,3.5524279377789036,Men in Black (a.k.a. MIB) (1997),Action|Comedy|Sci-Fi,1997,3.75,67
1616,3.0361275615177337,"Peacemaker, The (1997)",Action|Thriller|War,1997,3.0,31
1719,3.9015742469602563,"Sweet Hereafter, The (1997)",Drama,1997,4.4,52
1485,3.216743595376347,Liar Liar (1997),Comedy,1997,3.45,51
1625,3.814628614317574,"Game, The (1997)",Drama|Mystery|Thriller,1997,3.6,43
1730,3.5555013287767747,Kundun (1997),Drama,1997,3.65,58
1447,3.2116469472819387,Gridlock'd (1997),Crime,1997,3.4,31
1644,2.525839857926604,I Know What You Did Last Summer (1997),Horror|Mystery|Thriller,1997,2.65,39
1643,3.7474711892006565,"Mrs. Brown (a.k.a. Her Majesty, Mrs. Brown) (1997)",Drama|Romance,1997,3.65,39
1676,3.211577551610558,Starship Troopers (1997),Action|Sci-Fi,1997,3.0,55
1672,3.533921521955619,"Rainmaker, The (1997)",Drama,1997,3.45,44
1673,3.6653634475779326,Boogie Nights (1997),Drama,1997,4.05,64
1784,3.7774341865787435,As Good as It Gets (1997),Comedy|Drama|Romance,1997,3.6,75
1619,3.3851595530685987,Seven Years in Tibet (1997),Adventure|Drama|War,1997,3.15,32
1747,3.497533308882143,Wag the Dog (1997),Comedy,1997,3.7,70
1588,2.754093240031865,George of the Jungle (1997),Children|Comedy,1997,2.65,50
1658,3.1714843728571402,"Life Less Ordinary, A (1997)",Romance|Thriller,1997,2.75,35
1526,2.7530148747555607,Fathers' Day (1997),Comedy,1997,2.0,31
1621,3.1882352898467565,Soul Food (1997),Drama,1997,3.15,41
2025,3.380705541779284,Lolita (1997),Drama|Romance,1997,4.0,38
2439,3.4776415071051185,Affliction (1997),Drama,1997,3.8,44
